AÑO,CVE_ENT,ENTIDAD,CVE_MUN,MUNICIPIO,CVE_DDR,DISTRITO,CVE_CADER,CADER,CVE_CICLO,CICLE,CVE_MODALIDAD,MODALIDAD,CVE_UNIDAD,UNIDAD_MEDIDA,CVE_CULTIVO,CULTIVO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO,VALOR_PRODUCCION
2023,20,Oaxaca,512,Santo Domingo Ozolotepec,105.0,Valles Centrales,3.0,Miahuatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.4,4.59,0.0,30.57,6.66,35799.51,1094391.02
2023,20,Oaxaca,516,Santo Domingo Teojomulco,105.0,Valles Centrales,4.0,Sola de Vega,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.0,2.0,0.0,14.22,7.11,23901.88,339884.73
2023,20,Oaxaca,517,Santo Domingo Tepuxtepec,108.0,Sierra Juárez,3.0,Ayutla/Mixe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,73.05,65.05,0.0,245.27,3.77,18130.02,4446750.87
2023,20,Oaxaca,520,Santo Domingo Tonalá,104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,16.8,15.0,0.0,103.05,6.87,17420.62,1795194.89
2023,20,Oaxaca,522,Santo Domingo Xagacía,108.0,Sierra Juárez,2.0,Villa Alta,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1.0,1.0,0.0,4.15,4.15,13464.48,55877.59
2023,20,Oaxaca,527,Santos Reyes Pápalo,109.0,Cañada,2.0,Cuicatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,45.5,43.0,0.0,156.13,3.63,16960.62,2648062.03
2023,20,Oaxaca,533,Santo Tomás Tamazulapan,105.0,Valles Centrales,3.0,Miahuatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,12.3,9.3,0.0,74.21,7.98,37890.49,2811853.26
2023,20,Oaxaca,537,Silacayoápam,104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,10.0,8.0,0.0,50.24,6.28,16659.74,836985.34
2023,20,Oaxaca,540,Villa de Tamazulápam del Progreso,104.0,Huajuapan de León,2.0,Tamazulapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,84.81,66.9,0.0,737.47,11.02,20055.92,14790637.3
2023,20,Oaxaca,541,Tanetze de Zaragoza,108.0,Sierra Juárez,2.0,Villa Alta,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,7.9,3.95,13794.66,108977.81
2023,20,Oaxaca,544,Teococuilco de Marcos Pérez,108.0,Sierra Juárez,1.0,Ixtlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4.0,2.5,0.0,6.05,2.42,36069.96,218223.26
2023,20,Oaxaca,545,Teotitlán de Flores Magón,109.0,Cañada,1.0,Teotitlán de Flores Magón,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,15.25,15.0,0.0,89.55,5.97,11763.84,1053451.87
2023,20,Oaxaca,545,Teotitlán de Flores Magón,109.0,Cañada,1.0,Teotitlán de Flores Magón,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,11.0,11.0,0.0,40.53,3.68,14065.73,570083.86
2023,20,Oaxaca,549,"H. V. Tezoatlán de Segura y Luna, C. de la I.de O.",104.0,Huajuapan de León,1.0,Huajuapan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,11.65,10.0,0.0,69.6,6.96,16950.41,1179748.54
2023,20,Oaxaca,554,Totontepec Villa de Morelos,108.0,Sierra Juárez,3.0,Ayutla/Mixe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,37.7,28.2,0.0,102.07,3.62,19320.21,1972014.18
2023,20,Oaxaca,555,Trinidad Zaachila,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,24.5,18.0,0.0,158.4,8.8,21683.35,3434642.64
2023,20,Oaxaca,560,Villa Díaz Ordaz,105.0,Valles Centrales,2.0,Tlacolula,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.75,3.0,0.0,22.98,7.66,23885.63,548891.78
2023,20,Oaxaca,564,Yutanduchi de Guerrero,104.0,Huajuapan de León,3.0,Nochixtlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,5.28,5.2,0.0,30.26,5.82,38910.78,1177440.2
2023,20,Oaxaca,565,Villa de Zaachila,105.0,Valles Centrales,1.0,Etla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,39.5,31.0,0.0,276.21,8.91,21761.98,6010876.5
2023,21,Puebla,10,Ajalpan,118.0,Tehuacán,3.0,Sierra Negra,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,25.0,19.0,0.0,153.68,8.09,19183.26,2948083.51
2023,21,Puebla,16,Aquixtla,112.0,Zacatlán,1.0,Zacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,11.3,8.0,0.0,55.42,6.93,20222.12,1120709.99
2023,21,Puebla,17,Atempan,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,25.5,25.5,0.0,145.35,5.7,13821.16,2008905.61
2023,21,Puebla,18,Atexcal,117.0,Tecamachalco,2.0,Tepexi de Rodríguez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,13.0,13.0,0.0,128.55,9.89,18994.75,2441774.66
2023,21,Puebla,19,Atlixco,115.0,Cholula,1.0,Atlixco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,159.4,124.0,0.0,1157.54,9.34,14589.05,16887410.21
2023,21,Puebla,19,Atlixco,115.0,Cholula,1.0,Atlixco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,63.0,36.0,0.0,256.68,7.13,15030.76,3858095.51
2023,21,Puebla,26,Calpan,115.0,Cholula,3.0,Texmelucan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5.0,4.0,0.0,25.4,6.35,20025.0,508635.0
2023,21,Puebla,27,Caltepec,118.0,Tehuacán,1.0,San Lorenzo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,17.0,11.0,0.0,88.99,8.09,17908.34,1593663.18
2023,21,Puebla,33,Cohuecan,116.0,Izúcar de Matamoros,5.0,Tepexco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,22.0,16.0,0.0,144.0,9.0,10447.5,1504440.0
2023,21,Puebla,35,Coxcatlán,118.0,Tehuacán,2.0,La Cañada Poblana,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,11.97,7.97,0.0,61.9,7.77,19444.91,1203639.74
2023,21,Puebla,36,Coyomeapan,118.0,Tehuacán,2.0,La Cañada Poblana,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,15.0,9.0,0.0,71.73,7.97,12562.11,901080.15
2023,21,Puebla,39,Cuautempan,112.0,Zacatlán,1.0,Zacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,288.73,67.8,0.0,464.21,6.85,19693.03,9141701.44
2023,21,Puebla,46,Chapulco,118.0,Tehuacán,1.0,San Lorenzo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.4,7.4,0.0,55.14,7.45,18084.53,997181.11
2023,21,Puebla,50,Chichiquila,114.0,Libres,2.0,Guadalupe Victoria,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,237.0,212.0,0.0,2008.36,9.47,16623.53,33386025.79
2023,21,Puebla,54,Chignautla,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,38.5,33.5,0.0,220.29,6.58,14359.91,3163344.99
2023,21,Puebla,55,Chila,116.0,Izúcar de Matamoros,4.0,Acatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,0.8,0.8,0.0,4.82,6.03,7229.0,34843.78
2023,21,Puebla,58,Chilchotla,114.0,Libres,2.0,Guadalupe Victoria,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,83.0,58.0,0.0,530.4,9.14,14083.27,7469768.81
2023,21,Puebla,69,Huaquechula,115.0,Cholula,1.0,Atlixco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,63.0,48.0,0.0,409.48,8.53,6904.33,2827184.51
2023,21,Puebla,69,Huaquechula,115.0,Cholula,1.0,Atlixco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,12.7,8.7,0.0,54.98,6.32,4514.85,248226.45
2023,21,Puebla,74,Huejotzingo,115.0,Cholula,3.0,Texmelucan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,21,Puebla,75,Hueyapan,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,86.0,85.0,0.0,498.95,5.87,13615.23,6793319.01
2023,21,Puebla,85,Izúcar de Matamoros,116.0,Izúcar de Matamoros,1.0,Izúcar de Matamoros,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9.0,9.0,0.0,97.2,10.8,11167.49,1085480.03
2023,21,Puebla,85,Izúcar de Matamoros,116.0,Izúcar de Matamoros,1.0,Izúcar de Matamoros,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,9.0,9.0,0.0,80.1,8.9,17500.0,1401750.0
2023,21,Puebla,98,Molcaxac,117.0,Tecamachalco,2.0,Tepexi de Rodríguez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,3.0,3.0,0.0,29.85,9.95,18995.46,567014.35
2023,21,Puebla,102,Nealtican,115.0,Cholula,3.0,Texmelucan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.6,2.4,0.0,18.31,7.63,6179.0,113137.49
2023,21,Puebla,112,Petlalcingo,116.0,Izúcar de Matamoros,4.0,Acatlán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1.3,0.8,0.0,4.01,5.01,7889.0,31634.89
2023,21,Puebla,116,Quimixtlán,114.0,Libres,2.0,Guadalupe Victoria,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1006.0,830.0,0.0,7734.0,9.32,19202.36,148511044.2
2023,21,Puebla,119,San Andrés Cholula,115.0,Cholula,3.0,Texmelucan,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.3,6.3,0.0,49.01,7.78,4606.56,225767.51
2023,21,Puebla,126,San Jerónimo Tecuanipan,115.0,Cholula,3.0,Texmelucan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5.0,5.0,0.0,24.7,4.94,7790.0,192413.0
2023,21,Puebla,148,Santa Isabel Cholula,115.0,Cholula,1.0,Atlixco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,14.8,9.8,0.0,83.99,8.57,19600.0,1646204.0
2023,21,Puebla,156,Tehuacán,118.0,Tehuacán,1.0,San Lorenzo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4.0,4.0,0.0,34.0,8.5,17713.04,602243.36
2023,21,Puebla,164,Tepeaca,115.0,Cholula,2.0,Tepeaca,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,10.6,4.6,0.0,40.39,8.78,19048.2,769356.8
2023,21,Puebla,169,Tepexi de Rodríguez,117.0,Tecamachalco,2.0,Tepexi de Rodríguez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,87.0,87.0,0.0,930.15,10.69,18240.95,16966819.83
2023,21,Puebla,172,Tetela de Ocampo,112.0,Zacatlán,1.0,Zacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,52.29,43.04,0.0,189.63,4.41,15735.39,2983901.13
2023,21,Puebla,173,Teteles de Avila Castillo,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,16.3,15.5,0.0,86.8,5.6,13819.88,1199565.58
2023,21,Puebla,174,Teziutlán,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,178.8,168.0,0.0,1082.21,6.44,15608.19,16891335.04
2023,21,Puebla,175,Tianguismanalco,115.0,Cholula,1.0,Atlixco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,20.0,17.0,0.0,140.55,8.27,11908.94,1673802.11
2023,21,Puebla,175,Tianguismanalco,115.0,Cholula,1.0,Atlixco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5.7,5.7,0.0,36.48,6.4,7337.56,267674.19
2023,21,Puebla,186,Tlatlauquitepec,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,101.8,92.8,0.0,543.74,5.86,14548.52,7910613.72
2023,21,Puebla,188,Tochimilco,115.0,Cholula,1.0,Atlixco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,316.0,304.0,0.0,2590.14,8.52,13511.38,34996370.38
2023,21,Puebla,195,Vicente Guerrero,118.0,Tehuacán,3.0,Sierra Negra,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,12.7,8.7,0.0,61.16,7.03,17401.48,1064274.73
2023,21,Puebla,199,Xiutetelco,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,102.0,95.0,0.0,571.4,6.01,14689.27,8393451.56
2023,21,Puebla,200,Xochiapulco,113.0,Teziutlán,1.0,Zacapoaxtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,53.15,42.25,0.0,309.55,7.33,16284.59,5040894.24
2023,21,Puebla,204,Yaonáhuac,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,64.0,57.5,0.0,365.0,6.35,15109.01,5514787.28
2023,21,Puebla,206,Zacapala,117.0,Tecamachalco,2.0,Tepexi de Rodríguez,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,97.0,97.0,0.0,1073.05,11.06,19102.78,20498232.94
2023,21,Puebla,207,Zacapoaxtla,113.0,Teziutlán,1.0,Zacapoaxtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,96.25,82.0,0.0,598.05,7.29,16604.53,9930341.05
2023,21,Puebla,208,Zacatlán,112.0,Zacatlán,1.0,Zacatlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,68.0,42.35,0.0,241.06,5.69,18104.56,4364286.27
2023,21,Puebla,209,Zapotitlán,118.0,Tehuacán,1.0,San Lorenzo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,8.0,4.0,0.0,31.4,7.85,12182.53,382531.44
2023,21,Puebla,212,Zautla,113.0,Teziutlán,2.0,Tlatlauquitepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,53.0,52.0,0.0,306.8,5.9,13998.31,4294681.51
2023,21,Puebla,217,Zoquitlán,118.0,Tehuacán,2.0,La Cañada Poblana,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,19.0,16.0,0.0,120.84,7.55,19722.4,2383254.79
2023,22,Querétaro,2,Pinal de Amoles,119.0,Jalpan,3.0,Pinal de Amoles,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,20.0,20.0,0.0,70.0,3.5,23450.0,1641500.0
2023,22,Querétaro,4,Cadereyta de Montes,120.0,Cadereyta,1.0,Cadereyta,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,43.0,36.5,0.0,103.66,2.84,19217.43,1992078.79
2023,22,Querétaro,9,Jalpan de Serra,119.0,Jalpan,2.0,Purísima de Arista,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,8.0,0.0,24.8,3.1,23450.0,581560.0
2023,22,Querétaro,13,Peñamiller,120.0,Cadereyta,3.0,Tolimán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,37.0,33.0,0.0,104.94,3.18,19216.74,2016604.7
2023,22,Querétaro,15,San Joaquín,120.0,Cadereyta,4.0,San Joaquín,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,38.0,21.0,0.0,68.46,3.26,19217.63,1315638.95
2023,22,Querétaro,18,Tolimán,120.0,Cadereyta,3.0,Tolimán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,27.0,27.0,0.0,63.99,2.37,19217.59,1229733.58
2023,24,San Luis Potosí,6,Catorce,128.0,Matehuala,1.0,Cedral,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.0,6.0,0.0,16.8,2.8,14500.0,243600.0
2023,24,San Luis Potosí,11,Ciudad Fernández,130.0,Ciudad Fernández,1.0,El Refugio,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,85.0,25.0,0.0,322.0,12.88,15100.0,4862200.0
2023,24,San Luis Potosí,47,Villa de Guadalupe,128.0,Matehuala,3.0,Villa de Guadalupe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,18.0,3.0,11833.33,212999.94
2023,24,San Luis Potosí,48,Villa de La Paz,128.0,Matehuala,3.0,Villa de Guadalupe,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,6.1,3.05,10350.0,63135.0
2023,24,San Luis Potosí,54,Xilitla,131.0,Ciudad Valles,4.0,Tamazunchale,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,41.0,24.0,0.0,66.0,2.75,28200.0,1861200.0
2023,25,Sinaloa,1,Ahome,133.0,Los Mochis,5.0,Higueras de Zar,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,21.71,20.3,0.0,190.01,9.36,16000.0,3040160.0
2023,25,Sinaloa,1,Ahome,133.0,Los Mochis,6.0,Ahome,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,15.12,13.0,0.0,125.06,9.62,16000.0,2000960.0
2023,25,Sinaloa,2,Angostura,135.0,Guamúchil,6.0,Angostura,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,28.02,14.01,16352.36,458193.13
2023,25,Sinaloa,4,Concordia,138.0,Mazatlán,2.0,Concordia,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,181.0,181.0,0.0,2197.77,12.14,16814.93,36955344.0
2023,25,Sinaloa,4,Concordia,138.0,Mazatlán,2.0,Concordia,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,58.98,9.83,17000.0,1002660.0
2023,25,Sinaloa,13,Mocorito,135.0,Guamúchil,6.0,Angostura,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7.0,7.0,0.0,101.57,14.51,16200.0,1645434.0
2023,25,Sinaloa,16,San Ignacio,137.0,La Cruz,3.0,Coyotitán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,120.0,100.0,0.0,1500.0,15.0,12700.0,19050000.0
2023,25,Sinaloa,18,Navolato,136.0,Culiacán,3.0,Navolato,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,24.0,16.0,0.0,88.0,5.5,8000.0,704000.0
2023,25,Sinaloa,18,Navolato,136.0,Culiacán,4.0,Culiacán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,2.5,2.5,0.0,13.75,5.5,8000.0,110000.0
2023,26,Sonora,12,Bácum,148.0,Cajeme,4.0,Pueblo Yaqui,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,387.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,26,Sonora,26,Etchojoa,149.0,Navojoa,2.0,Etchojoa,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,85.8,14.3,32000.0,2745600.0
2023,26,Sonora,30,Hermosillo,144.0,Hermosillo,1.0,Carbó,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7.8,0.0,0.0,0.0,0.0,0.0,0.0
2023,26,Sonora,33,Huatabampo,149.0,Navojoa,3.0,Huatabampo,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,8.0,8.0,0.0,117.6,14.7,33000.0,3880800.0
2023,26,Sonora,42,Navojoa,149.0,Navojoa,1.0,Navojoa,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,16.0,16.0,0.0,232.0,14.5,33000.0,7656000.0
2023,26,Sonora,72,San Ignacio Río Muerto,148.0,Cajeme,3.0,Bácum,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,15.5,0.0,0.0,0.0,0.0,0.0,0.0
2023,27,Tabasco,2,Cárdenas,151.0,Cárdenas,2.0,Cárdenas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,35.0,35.0,0.0,96.6,2.76,4372.67,422399.92
2023,27,Tabasco,3,Centla,150.0,Villahermosa,3.0,Centla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,22.0,22.0,0.0,202.4,9.2,4356.19,881692.86
2023,27,Tabasco,6,Cunduacán,151.0,Cárdenas,4.0,Cunduacán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2.0,2.0,0.0,5.92,2.96,4370.26,25871.94
2023,28,Tamaulipas,17,Jaumave,161.0,Jaumave,1.0,Jaumave,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,19.63,2.33,0.0,28.19,12.1,19954.77,562524.97
2023,29,Tlaxcala,29,Tepeyanco,164.0,Tlaxcala,2.0,Zacatelco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,28.0,28.0,0.0,217.56,7.77,17800.0,3872568.0
2023,30,Veracruz,8,Alpatláhuac,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,52.79,52.79,0.0,610.25,11.56,14188.84,8658739.61
2023,30,Veracruz,10,Altotonga,170.0,Coatepec,2.0,Perote,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,171.0,171.0,0.0,1966.5,11.5,14716.53,28940056.25
2023,30,Veracruz,23,Atzalan,169.0,Martínez de la Torre,1.0,Martínez de La Torre,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,90.0,90.0,0.0,1044.0,11.6,18800.0,19627200.0
2023,30,Veracruz,24,Tlaltetela,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.34,7.34,0.0,72.15,9.83,15724.3,1134508.25
2023,30,Veracruz,25,Ayahualulco,170.0,Coatepec,2.0,Perote,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,25.0,5.0,0.0,52.55,10.51,14000.0,735700.0
2023,30,Veracruz,29,Calcahualco,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,71.34,71.34,0.0,823.98,11.55,14184.7,11687909.11
2023,30,Veracruz,47,Coscomatepec,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,130.6,124.6,0.0,1545.04,12.4,15581.12,24073453.64
2023,30,Veracruz,71,Huatusco,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,98.43,90.43,0.0,1545.45,17.09,15480.73,23924694.18
2023,30,Veracruz,79,Ixhuacán de Los Reyes,170.0,Coatepec,1.0,Coatepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,35.0,35.0,0.0,182.0,5.2,14747.15,2683981.3
2023,30,Veracruz,79,Ixhuacán de Los Reyes,170.0,Coatepec,2.0,Perote,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,37.0,35.0,0.0,90.65,2.59,18900.0,1713285.0
2023,30,Veracruz,80,Ixhuatlán del Café,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,53.61,50.51,0.0,662.69,13.12,15437.26,10230117.83
2023,30,Veracruz,86,Jalacingo,170.0,Coatepec,2.0,Perote,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,100.0,100.0,0.0,1350.0,13.5,14704.0,19850400.0
2023,30,Veracruz,92,Xico,170.0,Coatepec,1.0,Coatepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,60.0,60.0,0.0,258.0,4.3,14495.07,3739728.06
2023,30,Veracruz,107,Las Minas,170.0,Coatepec,2.0,Perote,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,6.0,6.0,0.0,67.8,11.3,15000.0,1017000.0
2023,30,Veracruz,137,Los Reyes,171.0,Fortín,4.0,Zongolica,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,56.39,5.39,0.0,24.63,4.57,14170.52,349019.91
2023,30,Veracruz,159,Tehuipango,171.0,Fortín,4.0,Zongolica,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5.22,5.22,0.0,24.22,4.64,14194.49,343790.55
2023,30,Veracruz,171,Texhuacán,171.0,Fortín,4.0,Zongolica,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.3,7.3,0.0,33.73,4.62,14206.57,479187.61
2023,30,Veracruz,184,Tlaquilpa,171.0,Fortín,4.0,Zongolica,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,7.21,7.21,0.0,33.53,4.65,14256.5,478020.45
2023,30,Veracruz,186,Tomatlán,171.0,Fortín,6.0,Huatusco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4.12,4.12,0.0,51.91,12.6,15320.0,795261.2
2023,30,Veracruz,201,Zongolica,171.0,Fortín,4.0,Zongolica,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,80.2,5.2,0.0,23.61,4.54,14259.7,336671.52
2023,31,Yucatán,3,Akil,180.0,Ticul,2.0,Oxkutzcab,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,106.5,99.5,0.0,2736.25,27.5,10799.72,29550733.85
2023,31,Yucatán,10,Cantamayec,182.0,Valladolid,3.0,Sotuta,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.0,2.0,0.0,16.84,8.42,9992.66,168276.39
2023,31,Yucatán,25,Dzán,180.0,Ticul,2.0,Oxkutzcab,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,46.5,43.0,0.0,1182.5,27.5,10784.61,12752801.33
2023,31,Yucatán,38,Hunucmá,179.0,Mérida,7.0,Hunucmá,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,0.5,0.5,0.0,3.83,7.66,9534.0,36515.22
2023,31,Yucatán,47,Maní,180.0,Ticul,2.0,Oxkutzcab,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,52.5,45.5,0.0,1260.35,27.7,10545.09,13290504.18
2023,31,Yucatán,50,Mérida,179.0,Mérida,6.0,Umán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,1.88,1.88,0.0,16.3,8.67,9504.01,154915.36
2023,31,Yucatán,53,Muna,180.0,Ticul,1.0,Muna,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,46.0,40.0,0.0,680.0,17.0,10317.65,7016002.0
2023,31,Yucatán,56,Oxkutzcab,180.0,Ticul,2.0,Oxkutzcab,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,250.0,213.0,0.0,5921.4,27.8,10253.88,60717325.03
