TIPO,ANIO,MES,TARIFA,UMED,PAIS_O_D,CANTIDAD,VAL_MNX,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones,2003,01-12,80440,,,,2122635538.0,195062994.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,BEL,,354426.0,32500.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,CAN,,203410888.0,18849631.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,CHN,,316120.0,29196.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,CRI,,100516422.0,9304554.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,DEU,,353553.0,32420.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,ESP,,24684367.0,2299757.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,FRA,,317224808.0,29033309.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,GBR,,35551919.0,3282312.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,GTM,,87298722.0,8051305.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,HKG,,4000338.0,369503.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,HND,,66371028.0,6062446.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,JPN,,433103719.0,40071561.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,SGP,,180424.0,16162.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,SLV,,179586629.0,16407295.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,SWE,,7768645.0,724723.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,USA,,643968002.0,58839993.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,80440,,ZYA,,17945528.0,1656327.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,,124238662.0,2122635538.0,195062994.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,BEL,18405.0,354426.0,32500.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,CAN,11419771.0,203410888.0,18849631.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,CHN,16416.0,316120.0,29196.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,CRI,5875370.0,100516422.0,9304554.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,DEU,18360.0,353553.0,32420.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,ESP,1331492.0,24684367.0,2299757.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,FRA,18286235.0,317224808.0,29033309.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,GBR,2179151.0,35551919.0,3282312.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,GTM,5064186.0,87298722.0,8051305.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,HKG,225600.0,4000338.0,369503.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,HND,3980442.0,66371028.0,6062446.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,JPN,24351256.0,433103719.0,40071561.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,SGP,10560.0,180424.0,16162.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,SLV,10495274.0,179586629.0,16407295.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,SWE,422400.0,7768645.0,724723.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,USA,39522638.0,643968002.0,58839993.0,Disponible,Cifras Definitivas.
Exportaciones,2003,01-12,8044001,Kg,ZYA,1021106.0,17945528.0,1656327.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,,,2371649384.0,211255254.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,BEL,,361993.0,32912.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,CAN,,330252777.0,29248281.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,CHL,,19718462.0,1741740.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,CRI,,122187210.0,10844428.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,DEU,,1133911.0,100701.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,ESP,,13080970.0,1150189.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,FRA,,251723806.0,22346541.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,GBR,,3183634.0,287571.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,GTM,,94279823.0,8365275.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,HKG,,5963568.0,529544.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,HND,,104104393.0,9287392.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,ITA,,132.0,12.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,JPN,,519010173.0,45940605.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,PAN,,392550.0,35415.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,RUS,,384.0,34.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,SLV,,205237807.0,18296697.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,USA,,677249172.0,60941972.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,80440,,ZYA,,23768619.0,2105945.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,,135871517.0,2371649384.0,211255254.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,BEL,21120.0,361993.0,32912.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,CAN,18474733.0,330252777.0,29248281.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,CHL,990164.0,19718462.0,1741740.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,CRI,6794690.0,122187210.0,10844428.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,DEU,79760.0,1133911.0,100701.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,ESP,847937.0,13080970.0,1150189.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,FRA,15175950.0,251723806.0,22346541.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,GBR,184614.0,3183634.0,287571.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,GTM,5349366.0,94279823.0,8365275.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,HKG,349116.0,5963568.0,529544.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,HND,5875955.0,104104393.0,9287392.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,ITA,8.0,132.0,12.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,JPN,28839893.0,519010173.0,45940605.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,PAN,23060.0,392550.0,35415.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,RUS,22.0,384.0,34.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,SLV,11973368.0,205237807.0,18296697.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,USA,39417681.0,677249172.0,60941972.0,Disponible,Cifras Definitivas.
Exportaciones,2004,01-12,8044001,Kg,ZYA,1474080.0,23768619.0,2105945.0,Disponible,Cifras Definitivas.
Importaciones,2004,01-12,80440,,,,3334179.0,292337.0,Disponible,Cifras Definitivas.
Importaciones,2004,01-12,80440,,USA,,3334179.0,292337.0,Disponible,Cifras Definitivas.
Importaciones,2004,01-12,8044001,Kg,,421254.0,3334179.0,292337.0,Disponible,Cifras Definitivas.
Importaciones,2004,01-12,8044001,Kg,USA,421254.0,3334179.0,292337.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,,,3985763915.0,366122436.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,CAN,,323090378.0,29637481.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,CRI,,92890704.0,8494372.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,DEU,,1023679.0,92787.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,ESP,,10866684.0,987765.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,FRA,,234805643.0,21621132.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,GBR,,7151775.0,670893.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,HND,,69068748.0,6317017.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,JPN,,494868834.0,45375223.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,REU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,SLV,,156641684.0,14345376.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,USA,,2468067527.0,226863964.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,80440,,ZYA,,33973378.0,3133124.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,,218524820.0,3985763915.0,366122436.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,CAN,17468898.0,323090378.0,29637481.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,CRI,5085034.0,92890704.0,8494372.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,DEU,62060.0,1023679.0,92787.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,ESP,608930.0,10866684.0,987765.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,FRA,13667129.0,234805643.0,21621132.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,GBR,406984.0,7151775.0,670893.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,HND,4071705.0,69068748.0,6317017.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,JPN,26459444.0,494868834.0,45375223.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,REU,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,SLV,9063856.0,156641684.0,14345376.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,SWE,,,,Confidencial,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,USA,134469432.0,2468067527.0,226863964.0,Disponible,Cifras Definitivas.
Exportaciones,2005,01-12,8044001,Kg,ZYA,1959663.0,33973378.0,3133124.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,,,3571657962.0,329272310.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,CAN,,314957615.0,28925367.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,CRI,,105375527.0,9676492.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,DEU,,371092.0,34182.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,ESP,,15224751.0,1428701.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,FRA,,185114551.0,17221500.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,GBR,,35928422.0,3364317.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,HKG,,9232691.0,853052.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,HND,,91510823.0,8482101.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,IND,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,JPN,,535623602.0,49155122.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,TWN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,UKR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,USA,,1949372602.0,179750730.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,80440,,ZYA,,32830854.0,3052339.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,,198023119.0,3571657962.0,329272310.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,CAN,17148239.0,314957615.0,28925367.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,CRI,5683902.0,105375527.0,9676492.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,DEU,21409.0,371092.0,34182.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,ESP,885853.0,15224751.0,1428701.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,FRA,10655463.0,185114551.0,17221500.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,GBR,2062791.0,35928422.0,3364317.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,HKG,514060.0,9232691.0,853052.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,HND,5263735.0,91510823.0,8482101.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,IND,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,ITA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,JPN,28807494.0,535623602.0,49155122.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,SLV,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,TWN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,UKR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,USA,108485908.0,1949372602.0,179750730.0,Disponible,Cifras Definitivas.
Exportaciones,2006,01-12,8044001,Kg,ZYA,1882275.0,32830854.0,3052339.0,Disponible,Cifras Definitivas.
Importaciones,2006,01-12,80440,,,,20061328.0,1825460.0,Disponible,Cifras Definitivas.
Importaciones,2006,01-12,80440,,USA,,20061328.0,1825460.0,Disponible,Cifras Definitivas.
Importaciones,2006,01-12,8044001,Kg,,2114055.0,20061328.0,1825460.0,Disponible,Cifras Definitivas.
Importaciones,2006,01-12,8044001,Kg,USA,2114055.0,20061328.0,1825460.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,,,3283087969.0,299780257.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,CAN,,217876802.0,19913907.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,CRI,,73099242.0,6666664.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,DEU,,10369.0,939.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,ESP,,1167935.0,106074.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,FRA,,59238880.0,5383050.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,GBR,,5532738.0,502935.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,HKG,,4716821.0,427744.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,HND,,52605447.0,4791993.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,JPN,,297898936.0,27210929.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,KOR,,2811317.0,254515.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,SLV,,95662561.0,8701810.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,UKR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,USA,,2406208392.0,219772419.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,80440,,ZYA,,10098976.0,922685.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,,158329454.0,3283087969.0,299780257.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,CAN,10487263.0,217876802.0,19913907.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,CRI,3582590.0,73099242.0,6666664.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,DEU,565.0,10369.0,939.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,ESP,63360.0,1167935.0,106074.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,FRA,3179815.0,59238880.0,5383050.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,GBR,301960.0,5532738.0,502935.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,HKG,248664.0,4716821.0,427744.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,HND,2669297.0,52605447.0,4791993.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,JPN,14334237.0,297898936.0,27210929.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,KOR,146344.0,2811317.0,254515.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,SLV,4961628.0,95662561.0,8701810.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,UKR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,USA,115095962.0,2406208392.0,219772419.0,Disponible,Cifras Definitivas.
Exportaciones,2007,01-06,8044001,Kg,ZYA,472256.0,10098976.0,922685.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,,,3284342781.0,301396992.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,CAN,,215682501.0,19773913.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,CRI,,56690341.0,5204002.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,DEU,,81.0,7.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,ESP,,9621099.0,872469.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,FRA,,133537351.0,12236202.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,GBR,,7794653.0,719212.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,HKG,,4506340.0,411898.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,HND,,56793403.0,5235058.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,JPN,,252761444.0,23160534.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,KOR,,2811256.0,256785.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,SLV,,98946698.0,9084351.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,USA,,2378513667.0,218322596.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,80440,,ZYA,,16038545.0,1468512.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,,139816997.0,3284342781.0,301396992.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,BLZ,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,CAN,9116748.0,215682501.0,19773913.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,CRI,2396660.0,56690341.0,5204002.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,DEU,3.0,81.0,7.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,ESP,408900.0,9621099.0,872469.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,FRA,5833887.0,133537351.0,12236202.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,GBR,344432.0,7794653.0,719212.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,HKG,189243.0,4506340.0,411898.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,HND,2514580.0,56793403.0,5235058.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,JPN,10492734.0,252761444.0,23160534.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,KOR,119685.0,2811256.0,256785.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,PAN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,SLV,4336590.0,98946698.0,9084351.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,USA,101176464.0,2378513667.0,218322596.0,Disponible,Cifras Definitivas.
Exportaciones,2007,07-12,8044001,Kg,ZYA,698204.0,16038545.0,1468512.0,Disponible,Cifras Definitivas.
Importaciones,2007,01-06,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,01-06,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,01-06,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,01-06,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,07-12,80440,,,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,07-12,80440,,USA,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,07-12,8044001,Kg,,,,,Confidencial,Cifras Definitivas.
Importaciones,2007,07-12,8044001,Kg,USA,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,,,6416434980.0,577193264.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,CAN,,433328468.0,39502487.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,CHL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,CHN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,CRI,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,DEU,,1550213.0,143969.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,DNK,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,ESP,,6808888.0,568918.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,FRA,,189130433.0,15886794.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,GBR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,GTM,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,HKG,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,HND,,105967714.0,9052282.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,JPN,,547504450.0,50274982.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,KOR,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,SGP,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,SLV,,186908005.0,16224369.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,SVN,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,USA,,4624152914.0,416506065.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,80440,,ZYA,,55285983.0,4977415.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,,270928218.0,6416434980.0,577193264.0,Disponible,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,BEL,,,,Confidencial,Cifras Definitivas.
Exportaciones,2008,01-12,8044001,Kg,CAN,18095005.0,433328468.0,39502487.0,Disponible,Cifras Definitivas.
