Year,Month ID,Month,Flow ID,Flow,Continent ID,Continent,País / Región ID,País / Región,HS6 ID,HS6,Trade Value
"2023","202311","2023-11","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","50420"
"2023","202311","2023-11","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2095764"
"2023","202311","2023-11","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","22367"
"2023","202311","2023-11","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2727266"
"2023","202311","2023-11","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","199822887"
"2023","202311","2023-11","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","6185"
"2023","202311","2023-11","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","44111"
"2023","202312","2023-12","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","462193"
"2023","202312","2023-12","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","122786"
"2023","202312","2023-12","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","488409"
"2023","202312","2023-12","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","85740"
"2023","202312","2023-12","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","7886732"
"2023","202312","2023-12","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","916320"
"2023","202312","2023-12","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","134469"
"2023","202312","2023-12","2","Exportaciones","as","Asia","qat","Katar","2080440","Aguacates Frescos o Secos","5136"
"2023","202312","2023-12","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","109826"
"2023","202312","2023-12","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","384454"
"2023","202312","2023-12","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","1610229"
"2023","202312","2023-12","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","402599"
"2023","202312","2023-12","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","396418"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","16530039"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1628131"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","cub","Cuba","2080440","Aguacates Frescos o Secos","73"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","155355"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2310876"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","23216"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","3891863"
"2023","202312","2023-12","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","263999909"
"2023","202312","2023-12","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","14831"
"2023","202312","2023-12","2","Exportaciones","sa","América del Sur","arg","Argentina","2080440","Aguacates Frescos o Secos","795201"
"2023","202312","2023-12","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","316177"
"2024","202401","2024-01","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","954327"
"2024","202401","2024-01","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","151616"
"2024","202401","2024-01","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","938484"
"2024","202401","2024-01","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","44547"
"2024","202401","2024-01","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9314087"
"2024","202401","2024-01","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","1270875"
"2024","202401","2024-01","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","136098"
"2024","202401","2024-01","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","33398"
"2024","202401","2024-01","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","18089"
"2024","202401","2024-01","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","50894"
"2024","202401","2024-01","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","600364"
"2024","202401","2024-01","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","7434"
"2024","202401","2024-01","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","140574"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","19676081"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","2412493"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","266252"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","3064133"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","16586"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","3755898"
"2024","202401","2024-01","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","277432938"
"2024","202401","2024-01","2","Exportaciones","oc","Oceanía","aus","Australia","2080440","Aguacates Frescos o Secos","40724"
"2024","202401","2024-01","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","11208"
"2024","202401","2024-01","2","Exportaciones","sa","América del Sur","arg","Argentina","2080440","Aguacates Frescos o Secos","831515"
"2024","202401","2024-01","2","Exportaciones","sa","América del Sur","chl","Chile","2080440","Aguacates Frescos o Secos","166274"
"2024","202401","2024-01","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","190311"
"2024","202402","2024-02","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","711958"
"2024","202402","2024-02","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","127842"
"2024","202402","2024-02","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","220855"
"2024","202402","2024-02","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","91697"
"2024","202402","2024-02","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","10512424"
"2024","202402","2024-02","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","903927"
"2024","202402","2024-02","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","110755"
"2024","202402","2024-02","2","Exportaciones","as","Asia","omn","Omán","2080440","Aguacates Frescos o Secos","279"
"2024","202402","2024-02","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","69632"
"2024","202402","2024-02","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","26540"
"2024","202402","2024-02","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","3590"
"2024","202402","2024-02","2","Exportaciones","eu","Europa","deu","Alemania","2080440","Aguacates Frescos o Secos","7779"
"2024","202402","2024-02","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","21543"
"2024","202402","2024-02","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","516632"
"2024","202402","2024-02","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","53658"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","7121"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","19623905"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","3293083"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","338005"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2602601"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","20512"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","3688537"
"2024","202402","2024-02","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","261546576"
"2024","202402","2024-02","2","Exportaciones","na","América del norte","pcz","Zona del Canal de Panamá","2080440","Aguacates Frescos o Secos","3156"
"2024","202402","2024-02","2","Exportaciones","oc","Oceanía","aus","Australia","2080440","Aguacates Frescos o Secos","52511"
"2024","202402","2024-02","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","28275"
"2024","202402","2024-02","2","Exportaciones","sa","América del Sur","arg","Argentina","2080440","Aguacates Frescos o Secos","326031"
"2024","202402","2024-02","2","Exportaciones","sa","América del Sur","chl","Chile","2080440","Aguacates Frescos o Secos","947188"
"2024","202402","2024-02","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","306389"
"2024","202403","2024-03","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","958930"
"2024","202403","2024-03","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","191049"
"2024","202403","2024-03","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","10986661"
"2024","202403","2024-03","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","545914"
"2024","202403","2024-03","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","112512"
"2024","202403","2024-03","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","17803"
"2024","202403","2024-03","2","Exportaciones","as","Asia","omn","Omán","2080440","Aguacates Frescos o Secos","5800"
"2024","202403","2024-03","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","77884"
"2024","202403","2024-03","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","67165"
"2024","202403","2024-03","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","112979"
"2024","202403","2024-03","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","86529"
"2024","202403","2024-03","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","262032"
"2024","202403","2024-03","2","Exportaciones","eu","Europa","ita","Italia","2080440","Aguacates Frescos o Secos","58410"
"2024","202403","2024-03","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","65528"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","41206"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","22122478"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","3467194"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","559270"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","3409813"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","49648"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","3714492"
"2024","202403","2024-03","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","341933810"
"2024","202403","2024-03","2","Exportaciones","sa","América del Sur","chl","Chile","2080440","Aguacates Frescos o Secos","246148"
"2024","202403","2024-03","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","129700"
"2024","202404","2024-04","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","858380"
"2024","202404","2024-04","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","109964"
"2024","202404","2024-04","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","1603"
"2024","202404","2024-04","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","6205325"
"2024","202404","2024-04","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","157863"
"2024","202404","2024-04","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","9618"
"2024","202404","2024-04","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","60938"
"2024","202404","2024-04","2","Exportaciones","as","Asia","tha","Tailandia","2080440","Aguacates Frescos o Secos","5455"
"2024","202404","2024-04","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","41220"
"2024","202404","2024-04","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","18549"
"2024","202404","2024-04","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","172"
"2024","202404","2024-04","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","7246"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","9532"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","21114627"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","3598666"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","570805"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","3896492"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","16303"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2753496"
"2024","202404","2024-04","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","319181139"
"2024","202404","2024-04","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","10484"
"2024","202405","2024-05","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","1063559"
"2024","202405","2024-05","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","169598"
"2024","202405","2024-05","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","4436044"
"2024","202405","2024-05","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","131736"
"2024","202405","2024-05","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","83030"
"2024","202405","2024-05","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","36980"
"2024","202405","2024-05","2","Exportaciones","eu","Europa","bel","Bélgica","2080440","Aguacates Frescos o Secos","9129"
"2024","202405","2024-05","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","4173"
"2024","202405","2024-05","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","8401"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","13206"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","18844547"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1645206"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","424226"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2149897"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","35368"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1430830"
"2024","202405","2024-05","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","238362277"
"2024","202405","2024-05","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","2087"
"2024","202406","2024-06","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","1024928"
"2024","202406","2024-06","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","181451"
"2024","202406","2024-06","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","4296619"
"2024","202406","2024-06","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","257532"
"2024","202406","2024-06","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","2779"
"2024","202406","2024-06","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","83338"
"2024","202406","2024-06","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","10866"
"2024","202406","2024-06","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","80798"
"2024","202406","2024-06","2","Exportaciones","eu","Europa","grc","Grecia","2080440","Aguacates Frescos o Secos","2459"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","16643"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","24760953"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","679705"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","297513"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1468856"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","25009"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","777559"
"2024","202406","2024-06","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","207364220"
"2024","202406","2024-06","2","Exportaciones","oc","Oceanía","aus","Australia","2080440","Aguacates Frescos o Secos","59676"
"2024","202407","2024-07","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","1319694"
"2024","202407","2024-07","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","227725"
"2024","202407","2024-07","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","3366"
"2024","202407","2024-07","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","6709720"
"2024","202407","2024-07","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","679736"
"2024","202407","2024-07","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","139346"
"2024","202407","2024-07","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","26320"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","11222"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","26744884"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","704595"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","603118"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2499780"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","74042"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","2425236"
"2024","202407","2024-07","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","298554672"
"2024","202408","2024-08","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","668126"
"2024","202408","2024-08","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","142693"
"2024","202408","2024-08","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","10729451"
"2024","202408","2024-08","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","561550"
"2024","202408","2024-08","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","124601"
"2024","202408","2024-08","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","9821"
"2024","202408","2024-08","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","585747"
"2024","202408","2024-08","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","533434"
"2024","202408","2024-08","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","931858"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","4564"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","19427689"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1044006"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","179970"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","1066081"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","27627"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","1825105"
"2024","202408","2024-08","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","259499726"
"2024","202408","2024-08","2","Exportaciones","oc","Oceanía","aus","Australia","2080440","Aguacates Frescos o Secos","13892"
"2024","202408","2024-08","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","20893"
"2024","202409","2024-09","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","870782"
"2024","202409","2024-09","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","224917"
"2024","202409","2024-09","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","66333"
"2024","202409","2024-09","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","63230"
"2024","202409","2024-09","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","9646712"
"2024","202409","2024-09","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","190264"
"2024","202409","2024-09","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","380924"
"2024","202409","2024-09","2","Exportaciones","as","Asia","sau","Arabia Saudita","2080440","Aguacates Frescos o Secos","92166"
"2024","202409","2024-09","2","Exportaciones","as","Asia","sgp","Singapur","2080440","Aguacates Frescos o Secos","65546"
"2024","202409","2024-09","2","Exportaciones","eu","Europa","che","Suiza","2080440","Aguacates Frescos o Secos","70108"
"2024","202409","2024-09","2","Exportaciones","eu","Europa","esp","España","2080440","Aguacates Frescos o Secos","4819935"
"2024","202409","2024-09","2","Exportaciones","eu","Europa","fra","Francia","2080440","Aguacates Frescos o Secos","293377"
"2024","202409","2024-09","2","Exportaciones","eu","Europa","gbr","Reino Unido","2080440","Aguacates Frescos o Secos","87663"
"2024","202409","2024-09","2","Exportaciones","eu","Europa","nld","Países Bajos","2080440","Aguacates Frescos o Secos","1674844"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","blz","Belice","2080440","Aguacates Frescos o Secos","1753"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","can","Canadá","2080440","Aguacates Frescos o Secos","21107963"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","cri","Costa Rica","2080440","Aguacates Frescos o Secos","1776441"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","gtm","Guatemala","2080440","Aguacates Frescos o Secos","151434"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","hnd","Honduras","2080440","Aguacates Frescos o Secos","2679553"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","pan","Panamá","2080440","Aguacates Frescos o Secos","46924"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","slv","El Salvador","2080440","Aguacates Frescos o Secos","4620553"
"2024","202409","2024-09","2","Exportaciones","na","América del Norte","usa","Estados Unidos","2080440","Aguacates Frescos o Secos","308136566"
"2024","202409","2024-09","2","Exportaciones","oc","Oceanía","nzl","Nueva Zelandia","2080440","Aguacates Frescos o Secos","6795"
"2024","202409","2024-09","2","Exportaciones","sa","América del Sur","ury","Uruguay","2080440","Aguacates Frescos o Secos","129431"
"2024","202410","2024-10","2","Exportaciones","as","Asia","are","Emiratos Árabes Unidos","2080440","Aguacates Frescos o Secos","669117"
"2024","202410","2024-10","2","Exportaciones","as","Asia","bhr","Bahrein","2080440","Aguacates Frescos o Secos","156295"
"2024","202410","2024-10","2","Exportaciones","as","Asia","chn","China","2080440","Aguacates Frescos o Secos","57294"
"2024","202410","2024-10","2","Exportaciones","as","Asia","hkg","Hong Kong","2080440","Aguacates Frescos o Secos","414532"
"2024","202410","2024-10","2","Exportaciones","as","Asia","jpn","Japón","2080440","Aguacates Frescos o Secos","12975955"
"2024","202410","2024-10","2","Exportaciones","as","Asia","kor","Corea del Sur","2080440","Aguacates Frescos o Secos","821685"
"2024","202410","2024-10","2","Exportaciones","as","Asia","kwt","Kuwait","2080440","Aguacates Frescos o Secos","603636"
"2024","202410","2024-10","2","Exportaciones","as","Asia","mys","Malasia","2080440","Aguacates Frescos o Secos","35571"
